Iter 11331 | Total: 8.5608 | Shared: 1.8158 | rgb: 0.8561 | pose: 2.3128 | depth: 2.5706 | ir: 1.0055
Iter 11341 | Total: 11.0627 | Shared: 3.2834 | rgb: 0.8077 | pose: 1.9292 | depth: 2.3873 | ir: 2.6551
Iter 11351 | Total: 14.6040 | Shared: 3.0042 | rgb: 1.4683 | pose: 3.7421 | depth: 3.7361 | ir: 2.6533
Iter 11361 | Total: 15.4988 | Shared: 2.7181 | rgb: 2.2472 | pose: 3.1352 | depth: 4.4234 | ir: 2.9748
Iter 11371 | Total: 11.1868 | Shared: 2.0233 | rgb: 1.6198 | pose: 2.4256 | depth: 3.0663 | ir: 2.0519
Iter 11381 | Total: 13.2398 | Shared: 2.3762 | rgb: 1.9888 | pose: 2.6994 | depth: 3.9310 | ir: 2.2445
Iter 11391 | Total: 12.6759 | Shared: 2.3693 | rgb: 2.0443 | pose: 2.3524 | depth: 3.6397 | ir: 2.2702
Iter 11401 | Total: 12.7806 | Shared: 2.9819 | rgb: 1.6002 | pose: 3.3797 | depth: 2.9302 | ir: 1.8886
Iter 11411 | Total: 13.2857 | Shared: 2.9519 | rgb: 2.4198 | pose: 2.5961 | depth: 3.1490 | ir: 2.1689
Iter 11421 | Total: 11.6157 | Shared: 1.7952 | rgb: 1.6967 | pose: 3.2261 | depth: 3.3684 | ir: 1.5293
Iter 11431 | Total: 11.8490 | Shared: 2.4137 | rgb: 2.0653 | pose: 2.4605 | depth: 3.7556 | ir: 1.1538
Iter 11441 | Total: 11.8321 | Shared: 2.0788 | rgb: 1.5127 | pose: 2.9888 | depth: 3.5470 | ir: 1.7048
Iter 11451 | Total: 12.0682 | Shared: 2.3725 | rgb: 2.1564 | pose: 2.8914 | depth: 3.1557 | ir: 1.4921
Iter 11461 | Total: 12.6140 | Shared: 2.3245 | rgb: 2.6576 | pose: 1.7476 | depth: 2.7400 | ir: 3.1443
Iter 11471 | Total: 11.5520 | Shared: 1.8102 | rgb: 1.6130 | pose: 2.8166 | depth: 3.2353 | ir: 2.0769
Iter 11481 | Total: 7.3543 | Shared: 1.1438 | rgb: 0.8540 | pose: 2.0639 | depth: 1.7319 | ir: 1.5607
Iter 11491 | Total: 11.1736 | Shared: 2.2301 | rgb: 1.3318 | pose: 3.2371 | depth: 3.2064 | ir: 1.1683
Iter 11501 | Total: 12.2083 | Shared: 1.8091 | rgb: 1.3890 | pose: 3.2716 | depth: 3.4564 | ir: 2.2822
Iter 11511 | Total: 11.9827 | Shared: 2.2648 | rgb: 1.9694 | pose: 2.2410 | depth: 3.9290 | ir: 1.5784
Iter 11521 | Total: 13.7499 | Shared: 2.5240 | rgb: 2.0087 | pose: 3.8096 | depth: 2.9876 | ir: 2.4199
Iter 11531 | Total: 15.4525 | Shared: 2.8814 | rgb: 1.9979 | pose: 4.5133 | depth: 3.7253 | ir: 2.3346
Iter 11541 | Total: 12.6354 | Shared: 2.2382 | rgb: 2.3340 | pose: 2.9576 | depth: 3.2115 | ir: 1.8941
Iter 11551 | Total: 14.5414 | Shared: 3.4490 | rgb: 2.0212 | pose: 2.8006 | depth: 4.0777 | ir: 2.1929
Iter 11561 | Total: 9.9633 | Shared: 1.7550 | rgb: 1.3172 | pose: 2.7462 | depth: 3.0420 | ir: 1.1029
Iter 11571 | Total: 14.5549 | Shared: 2.8112 | rgb: 2.5249 | pose: 2.4929 | depth: 4.2152 | ir: 2.5107
Iter 11581 | Total: 13.1219 | Shared: 2.3318 | rgb: 2.4571 | pose: 3.5357 | depth: 3.0381 | ir: 1.7592
Iter 11591 | Total: 10.6223 | Shared: 2.0433 | rgb: 1.7577 | pose: 2.4094 | depth: 2.3892 | ir: 2.0225
Iter 11601 | Total: 8.6865 | Shared: 1.4339 | rgb: 0.8913 | pose: 3.1877 | depth: 2.5020 | ir: 0.6717
Iter 11611 | Total: 10.5684 | Shared: 1.7453 | rgb: 2.7309 | pose: 1.7530 | depth: 2.7052 | ir: 1.6339
Iter 11621 | Total: 10.7097 | Shared: 1.7096 | rgb: 1.7494 | pose: 3.7511 | depth: 1.7687 | ir: 1.7309
Iter 11631 | Total: 13.2570 | Shared: 2.0981 | rgb: 3.0980 | pose: 3.0037 | depth: 3.4985 | ir: 1.5586
Iter 11641 | Total: 8.4790 | Shared: 1.6734 | rgb: 1.1914 | pose: 1.8797 | depth: 2.4668 | ir: 1.2678
Iter 11651 | Total: 9.9318 | Shared: 1.3554 | rgb: 1.4737 | pose: 1.7391 | depth: 3.2484 | ir: 2.1152
Iter 11661 | Total: 5.3667 | Shared: 1.2018 | rgb: 0.4828 | pose: 1.4903 | depth: 1.4008 | ir: 0.7909
Iter 11671 | Total: 8.7312 | Shared: 1.4827 | rgb: 0.9172 | pose: 3.4619 | depth: 2.2800 | ir: 0.5895
Iter 11681 | Total: 7.6898 | Shared: 1.9599 | rgb: 0.9391 | pose: 2.1000 | depth: 2.0781 | ir: 0.6126
Iter 11691 | Total: 15.6173 | Shared: 2.2129 | rgb: 2.3216 | pose: 5.0650 | depth: 3.6811 | ir: 2.3368
Iter 11701 | Total: 10.1536 | Shared: 1.7865 | rgb: 2.3318 | pose: 1.9849 | depth: 2.0898 | ir: 1.9606
Iter 11711 | Total: 12.7494 | Shared: 2.3842 | rgb: 1.4308 | pose: 3.4112 | depth: 3.1828 | ir: 2.3405
Iter 11721 | Total: 11.2048 | Shared: 2.1995 | rgb: 1.8193 | pose: 2.7122 | depth: 2.8737 | ir: 1.6002
Iter 11731 | Total: 12.3793 | Shared: 2.5327 | rgb: 1.7430 | pose: 3.4707 | depth: 3.1653 | ir: 1.4676
Iter 11741 | Total: 12.2271 | Shared: 2.6917 | rgb: 1.6261 | pose: 3.4746 | depth: 3.2270 | ir: 1.2078
Iter 11751 | Total: 13.1396 | Shared: 2.0303 | rgb: 1.9317 | pose: 2.2492 | depth: 3.8847 | ir: 3.0437
Iter 11761 | Total: 13.3617 | Shared: 2.4335 | rgb: 2.0171 | pose: 3.5602 | depth: 4.0028 | ir: 1.3480
Iter 11771 | Total: 13.7324 | Shared: 2.7403 | rgb: 2.3550 | pose: 3.3722 | depth: 3.3885 | ir: 1.8765
Iter 11781 | Total: 10.0849 | Shared: 2.5368 | rgb: 1.8588 | pose: 1.7251 | depth: 2.6677 | ir: 1.2965
Iter 11791 | Total: 9.0407 | Shared: 1.6665 | rgb: 1.6689 | pose: 1.2020 | depth: 2.8363 | ir: 1.6670
Iter 11801 | Total: 10.9982 | Shared: 0.9178 | rgb: 0.9498 | pose: 5.0976 | depth: 3.5068 | ir: 0.5262
Iter 11811 | Total: 8.7847 | Shared: 2.2536 | rgb: 1.1373 | pose: 1.9541 | depth: 2.3530 | ir: 1.0867
Iter 11821 | Total: 9.7548 | Shared: 1.5159 | rgb: 1.8801 | pose: 2.6410 | depth: 1.9714 | ir: 1.7464
Iter 11831 | Total: 11.8595 | Shared: 2.4624 | rgb: 2.0635 | pose: 2.9425 | depth: 2.7902 | ir: 1.6009
Iter 11841 | Total: 10.7618 | Shared: 1.8279 | rgb: 1.1204 | pose: 2.1258 | depth: 3.1594 | ir: 2.5283
Iter 11851 | Total: 10.1737 | Shared: 1.7442 | rgb: 1.7123 | pose: 1.9542 | depth: 3.3075 | ir: 1.4555
Iter 11861 | Total: 7.7534 | Shared: 0.9451 | rgb: 0.8991 | pose: 2.2309 | depth: 2.7998 | ir: 0.8786
Iter 11871 | Total: 12.1644 | Shared: 1.9845 | rgb: 1.5664 | pose: 3.4540 | depth: 3.2097 | ir: 1.9498
Iter 11881 | Total: 19.5801 | Shared: 4.5144 | rgb: 3.5648 | pose: 4.3773 | depth: 3.9375 | ir: 3.1861
Iter 11891 | Total: 10.5013 | Shared: 3.2342 | rgb: 1.1567 | pose: 1.7483 | depth: 2.9705 | ir: 1.3915
Iter 11901 | Total: 9.8730 | Shared: 1.8288 | rgb: 1.0791 | pose: 3.0964 | depth: 2.6254 | ir: 1.2433
Iter 11911 | Total: 17.5417 | Shared: 4.4709 | rgb: 3.2653 | pose: 2.6545 | depth: 2.8939 | ir: 4.2571
Iter 11921 | Total: 10.8967 | Shared: 2.1040 | rgb: 1.0479 | pose: 3.4676 | depth: 3.1927 | ir: 1.0845
Iter 11931 | Total: 6.9892 | Shared: 1.4311 | rgb: 0.6221 | pose: 1.2430 | depth: 2.5878 | ir: 1.1052
Iter 11941 | Total: 13.6008 | Shared: 2.9408 | rgb: 2.5104 | pose: 2.3248 | depth: 3.7818 | ir: 2.0430
Iter 11951 | Total: 10.4345 | Shared: 2.3822 | rgb: 1.6396 | pose: 2.2621 | depth: 3.0534 | ir: 1.0972
Iter 11961 | Total: 17.1226 | Shared: 2.9191 | rgb: 3.9936 | pose: 2.9709 | depth: 4.0644 | ir: 3.1746
Iter 11971 | Total: 11.2082 | Shared: 3.0572 | rgb: 1.9000 | pose: 2.7707 | depth: 1.6302 | ir: 1.8502
Iter 11981 | Total: 10.4902 | Shared: 1.6231 | rgb: 1.4715 | pose: 3.2807 | depth: 3.2052 | ir: 0.9098
Iter 11991 | Total: 11.1810 | Shared: 2.0245 | rgb: 1.3344 | pose: 3.1265 | depth: 2.9077 | ir: 1.7879
Iter 12001 | Total: 8.5877 | Shared: 1.8012 | rgb: 1.5308 | pose: 1.7651 | depth: 2.7219 | ir: 0.7687
Iter 12011 | Total: 13.1370 | Shared: 2.7356 | rgb: 2.2957 | pose: 2.9812 | depth: 3.5845 | ir: 1.5400
Iter 12021 | Total: 9.0842 | Shared: 2.2297 | rgb: 1.0856 | pose: 2.5112 | depth: 2.7447 | ir: 0.5130
Iter 12031 | Total: 9.0256 | Shared: 1.5595 | rgb: 1.1331 | pose: 3.0162 | depth: 2.6046 | ir: 0.7122
Iter 12041 | Total: 12.9071 | Shared: 2.2392 | rgb: 1.6974 | pose: 3.3371 | depth: 3.4117 | ir: 2.2218
Iter 12051 | Total: 4.3472 | Shared: 0.8171 | rgb: 0.3248 | pose: 1.0375 | depth: 1.8961 | ir: 0.2717
Iter 12061 | Total: 11.5114 | Shared: 1.9915 | rgb: 1.9190 | pose: 2.9827 | depth: 3.0406 | ir: 1.5776
Iter 12071 | Total: 9.3219 | Shared: 1.6201 | rgb: 0.9640 | pose: 1.7081 | depth: 3.7739 | ir: 1.2557
Iter 12081 | Total: 10.4783 | Shared: 1.8601 | rgb: 1.3657 | pose: 2.8204 | depth: 2.5542 | ir: 1.8780
Iter 12091 | Total: 9.9472 | Shared: 1.8847 | rgb: 1.5748 | pose: 1.8214 | depth: 3.1742 | ir: 1.4921
Iter 12101 | Total: 14.5295 | Shared: 2.9602 | rgb: 2.2224 | pose: 4.9575 | depth: 3.0394 | ir: 1.3500
Iter 12111 | Total: 11.4181 | Shared: 1.3700 | rgb: 1.3590 | pose: 4.1378 | depth: 3.0253 | ir: 1.5260
Iter 12121 | Total: 9.8635 | Shared: 1.7754 | rgb: 1.0870 | pose: 3.5128 | depth: 1.7282 | ir: 1.7600
Iter 12131 | Total: 14.6050 | Shared: 3.0857 | rgb: 2.2219 | pose: 3.5146 | depth: 3.2972 | ir: 2.4857
Iter 12141 | Total: 6.2943 | Shared: 1.3551 | rgb: 0.3225 | pose: 2.4525 | depth: 1.7085 | ir: 0.4557
Iter 12151 | Total: 12.1475 | Shared: 2.3694 | rgb: 1.9140 | pose: 2.3568 | depth: 3.9160 | ir: 1.5913
Iter 12161 | Total: 12.7467 | Shared: 2.3050 | rgb: 2.0306 | pose: 2.9353 | depth: 3.6143 | ir: 1.8614
Iter 12171 | Total: 16.0719 | Shared: 3.4154 | rgb: 3.2832 | pose: 3.5057 | depth: 3.5238 | ir: 2.3438
Iter 12181 | Total: 8.5203 | Shared: 2.0212 | rgb: 1.1560 | pose: 2.6711 | depth: 1.7813 | ir: 0.8907
Iter 12191 | Total: 8.2816 | Shared: 1.8347 | rgb: 1.0077 | pose: 2.4264 | depth: 2.2722 | ir: 0.7406
Iter 12201 | Total: 12.5317 | Shared: 2.7509 | rgb: 2.1627 | pose: 1.8018 | depth: 3.7005 | ir: 2.1157
Iter 12211 | Total: 12.1828 | Shared: 2.5408 | rgb: 1.0668 | pose: 3.6965 | depth: 3.2100 | ir: 1.6687
Iter 12221 | Total: 8.0262 | Shared: 1.1547 | rgb: 0.6224 | pose: 3.0661 | depth: 2.0944 | ir: 1.0886
Iter 12231 | Total: 10.0082 | Shared: 1.1743 | rgb: 1.9908 | pose: 2.5172 | depth: 2.9173 | ir: 1.4086
Iter 12241 | Total: 10.4514 | Shared: 1.8431 | rgb: 1.2815 | pose: 3.6162 | depth: 2.6702 | ir: 1.0404
Iter 12251 | Total: 12.3022 | Shared: 1.9177 | rgb: 1.3799 | pose: 4.8862 | depth: 3.4496 | ir: 0.6687
Iter 12261 | Total: 5.6995 | Shared: 0.6037 | rgb: 0.5569 | pose: 1.8330 | depth: 2.1640 | ir: 0.5419
Iter 12271 | Total: 12.6966 | Shared: 2.5602 | rgb: 2.0924 | pose: 2.8123 | depth: 3.0050 | ir: 2.2267
Iter 12281 | Total: 13.2592 | Shared: 2.5212 | rgb: 2.5173 | pose: 3.0005 | depth: 3.2384 | ir: 1.9817
Iter 12291 | Total: 13.5919 | Shared: 2.8415 | rgb: 2.7127 | pose: 3.7463 | depth: 3.1165 | ir: 1.1750
Iter 12301 | Total: 8.9860 | Shared: 1.6247 | rgb: 1.5272 | pose: 1.7092 | depth: 2.2194 | ir: 1.9055
Iter 12311 | Total: 15.1255 | Shared: 2.4629 | rgb: 1.8492 | pose: 3.9257 | depth: 4.2843 | ir: 2.6034
Iter 12321 | Total: 15.7360 | Shared: 2.9478 | rgb: 2.0625 | pose: 3.3130 | depth: 4.8476 | ir: 2.5650
Iter 12331 | Total: 7.9227 | Shared: 1.4355 | rgb: 1.3582 | pose: 2.2618 | depth: 2.1458 | ir: 0.7215
Iter 12341 | Total: 13.4611 | Shared: 3.4072 | rgb: 1.9337 | pose: 2.9167 | depth: 3.1587 | ir: 2.0447
Iter 12351 | Total: 15.1143 | Shared: 2.6897 | rgb: 1.9261 | pose: 3.8572 | depth: 4.1842 | ir: 2.4571
Iter 12361 | Total: 8.6792 | Shared: 1.8274 | rgb: 1.3234 | pose: 1.8598 | depth: 2.1930 | ir: 1.4756
Iter 12371 | Total: 7.8477 | Shared: 1.1866 | rgb: 1.0271 | pose: 1.9822 | depth: 2.6980 | ir: 0.9539
Iter 12381 | Total: 9.0072 | Shared: 1.2552 | rgb: 1.9421 | pose: 1.3970 | depth: 2.9562 | ir: 1.4568
Iter 12391 | Total: 9.0800 | Shared: 1.5581 | rgb: 1.3849 | pose: 2.1922 | depth: 2.7356 | ir: 1.2091
Iter 12401 | Total: 10.0125 | Shared: 1.7851 | rgb: 1.8601 | pose: 2.0456 | depth: 3.2154 | ir: 1.1064
Iter 12411 | Total: 13.2180 | Shared: 2.6001 | rgb: 2.4348 | pose: 2.6668 | depth: 3.5175 | ir: 1.9989
Iter 12421 | Total: 10.0595 | Shared: 1.7424 | rgb: 1.7601 | pose: 1.4234 | depth: 3.3333 | ir: 1.8003
Iter 12431 | Total: 6.9153 | Shared: 1.5399 | rgb: 1.3140 | pose: 1.2512 | depth: 1.3985 | ir: 1.4118
Iter 12441 | Total: 13.9058 | Shared: 2.2168 | rgb: 1.8724 | pose: 3.0561 | depth: 3.9007 | ir: 2.8599
Iter 12451 | Total: 12.5307 | Shared: 2.8232 | rgb: 1.5342 | pose: 2.8202 | depth: 2.7900 | ir: 2.5630
Iter 12461 | Total: 13.5607 | Shared: 3.2297 | rgb: 2.9221 | pose: 1.8058 | depth: 3.4757 | ir: 2.1274
Iter 12471 | Total: 11.0897 | Shared: 2.2247 | rgb: 1.8467 | pose: 1.8977 | depth: 3.4326 | ir: 1.6879
Iter 12481 | Total: 11.1217 | Shared: 2.5866 | rgb: 1.9669 | pose: 2.0611 | depth: 2.7802 | ir: 1.7268
Iter 12491 | Total: 8.9749 | Shared: 1.6247 | rgb: 0.9589 | pose: 2.2826 | depth: 2.9051 | ir: 1.2035
Iter 12501 | Total: 9.1002 | Shared: 1.7781 | rgb: 0.8883 | pose: 2.2164 | depth: 2.5488 | ir: 1.6686
Iter 12511 | Total: 9.2539 | Shared: 1.5896 | rgb: 1.8865 | pose: 1.7555 | depth: 2.7367 | ir: 1.2855
Iter 12521 | Total: 13.0225 | Shared: 3.3082 | rgb: 1.7976 | pose: 2.6635 | depth: 3.4257 | ir: 1.8274
Iter 12531 | Total: 10.9704 | Shared: 2.1859 | rgb: 1.6715 | pose: 1.7714 | depth: 2.8750 | ir: 2.4665
Iter 12541 | Total: 7.2806 | Shared: 1.6490 | rgb: 0.7586 | pose: 1.6354 | depth: 2.5271 | ir: 0.7106
Iter 12551 | Total: 12.3599 | Shared: 2.8107 | rgb: 2.0342 | pose: 2.4302 | depth: 2.7699 | ir: 2.3149
Iter 12561 | Total: 14.8446 | Shared: 2.9183 | rgb: 2.8534 | pose: 3.5538 | depth: 3.2025 | ir: 2.3167
Iter 12571 | Total: 14.9954 | Shared: 3.2157 | rgb: 1.7708 | pose: 3.4466 | depth: 4.0875 | ir: 2.4748
Iter 12581 | Total: 11.2263 | Shared: 2.1673 | rgb: 1.3159 | pose: 2.1128 | depth: 3.4957 | ir: 2.1347
Iter 12591 | Total: 9.4140 | Shared: 1.6175 | rgb: 0.5597 | pose: 3.4613 | depth: 2.8582 | ir: 0.9172
Iter 12601 | Total: 7.5587 | Shared: 1.5759 | rgb: 0.4136 | pose: 2.6233 | depth: 2.4547 | ir: 0.4912
Iter 12611 | Total: 7.8183 | Shared: 1.4816 | rgb: 0.9628 | pose: 1.6597 | depth: 2.7717 | ir: 0.9425
Iter 12621 | Total: 5.8043 | Shared: 1.1972 | rgb: 0.8234 | pose: 1.9611 | depth: 1.5039 | ir: 0.3187
Iter 12631 | Total: 7.2395 | Shared: 1.2583 | rgb: 1.8799 | pose: 0.7380 | depth: 2.6160 | ir: 0.7473
Iter 12641 | Total: 11.5496 | Shared: 2.1158 | rgb: 2.0334 | pose: 2.1840 | depth: 3.2879 | ir: 1.9284
Iter 12651 | Total: 11.9960 | Shared: 2.1982 | rgb: 1.5180 | pose: 2.5175 | depth: 3.6919 | ir: 2.0704
Iter 12661 | Total: 12.2268 | Shared: 2.9347 | rgb: 2.2373 | pose: 2.4576 | depth: 2.7435 | ir: 1.8536
Iter 12671 | Total: 8.0593 | Shared: 1.2771 | rgb: 1.0363 | pose: 2.4432 | depth: 2.1846 | ir: 1.1181
Iter 12681 | Total: 11.5965 | Shared: 2.3656 | rgb: 1.3882 | pose: 2.6066 | depth: 3.1908 | ir: 2.0453
Iter 12691 | Total: 7.9407 | Shared: 1.3786 | rgb: 0.9282 | pose: 1.7926 | depth: 3.0279 | ir: 0.8134
Iter 12701 | Total: 12.1590 | Shared: 2.4239 | rgb: 1.7423 | pose: 2.9214 | depth: 2.9129 | ir: 2.1584
Iter 12711 | Total: 8.1965 | Shared: 1.6653 | rgb: 0.8298 | pose: 2.0789 | depth: 2.2748 | ir: 1.3477
Iter 12721 | Total: 14.7932 | Shared: 3.3010 | rgb: 2.1201 | pose: 3.2598 | depth: 3.7232 | ir: 2.3891
Iter 12731 | Total: 12.0107 | Shared: 2.8140 | rgb: 2.4461 | pose: 2.0859 | depth: 3.1521 | ir: 1.5125
Iter 12741 | Total: 9.1694 | Shared: 1.5495 | rgb: 1.3987 | pose: 2.1828 | depth: 2.6034 | ir: 1.4350
Iter 12751 | Total: 8.5319 | Shared: 2.2359 | rgb: 0.5710 | pose: 1.6487 | depth: 2.7139 | ir: 1.3625
Iter 12761 | Total: 12.1790 | Shared: 2.0104 | rgb: 1.9303 | pose: 2.3724 | depth: 3.9076 | ir: 1.9582
Iter 12771 | Total: 9.7426 | Shared: 1.4365 | rgb: 1.2626 | pose: 3.0263 | depth: 2.9950 | ir: 1.0223
Iter 12781 | Total: 11.9312 | Shared: 2.6821 | rgb: 1.4158 | pose: 3.0133 | depth: 2.8125 | ir: 2.0075
Iter 12791 | Total: 7.3376 | Shared: 1.3611 | rgb: 1.0888 | pose: 1.6184 | depth: 2.1624 | ir: 1.1070
Iter 12801 | Total: 14.8381 | Shared: 3.4002 | rgb: 2.7037 | pose: 2.5233 | depth: 3.9894 | ir: 2.2214
Iter 12811 | Total: 13.9367 | Shared: 3.1155 | rgb: 2.4423 | pose: 3.3445 | depth: 2.8536 | ir: 2.1809
Iter 12821 | Total: 11.6946 | Shared: 2.4670 | rgb: 1.7137 | pose: 2.5160 | depth: 3.2533 | ir: 1.7446
Iter 12831 | Total: 11.9114 | Shared: 1.5345 | rgb: 2.2585 | pose: 3.2946 | depth: 3.0526 | ir: 1.7711
Iter 12841 | Total: 15.2174 | Shared: 3.4444 | rgb: 2.8175 | pose: 3.2062 | depth: 4.0869 | ir: 1.6624
Iter 12851 | Total: 13.3436 | Shared: 2.3979 | rgb: 1.8618 | pose: 3.0113 | depth: 4.8045 | ir: 1.2681
Iter 12861 | Total: 10.0650 | Shared: 2.0830 | rgb: 1.7023 | pose: 3.2042 | depth: 1.6643 | ir: 1.4111
Iter 12871 | Total: 8.2270 | Shared: 1.5128 | rgb: 1.0040 | pose: 2.4781 | depth: 2.5375 | ir: 0.6946
Iter 12881 | Total: 10.2970 | Shared: 3.1198 | rgb: 1.8165 | pose: 1.6861 | depth: 2.6629 | ir: 1.0117
Iter 12891 | Total: 10.9904 | Shared: 1.3062 | rgb: 1.8212 | pose: 2.5471 | depth: 3.4437 | ir: 1.8722
Iter 12901 | Total: 14.6139 | Shared: 3.2224 | rgb: 2.2585 | pose: 2.5113 | depth: 4.1034 | ir: 2.5184
Iter 12911 | Total: 18.4788 | Shared: 3.4735 | rgb: 2.9261 | pose: 4.0047 | depth: 4.2340 | ir: 3.8405
Iter 12921 | Total: 8.8957 | Shared: 1.7423 | rgb: 1.3190 | pose: 1.1750 | depth: 3.3651 | ir: 1.2942
Iter 12931 | Total: 12.9565 | Shared: 2.6167 | rgb: 1.9438 | pose: 3.6254 | depth: 3.3990 | ir: 1.3716
Iter 12941 | Total: 16.4047 | Shared: 3.0007 | rgb: 3.1883 | pose: 3.4812 | depth: 4.3453 | ir: 2.3892
Iter 12951 | Total: 10.1525 | Shared: 2.1957 | rgb: 1.9948 | pose: 2.9568 | depth: 2.5919 | ir: 0.4133
Iter 12961 | Total: 6.3113 | Shared: 1.3541 | rgb: 0.9012 | pose: 1.0844 | depth: 2.3483 | ir: 0.6233
Iter 12971 | Total: 16.8345 | Shared: 3.0036 | rgb: 2.4819 | pose: 3.7880 | depth: 4.2519 | ir: 3.3091
Iter 12981 | Total: 11.3858 | Shared: 3.0816 | rgb: 1.8442 | pose: 1.7900 | depth: 3.6100 | ir: 1.0599
Iter 12991 | Total: 9.6327 | Shared: 2.2923 | rgb: 1.5204 | pose: 2.1841 | depth: 2.5500 | ir: 1.0859
Iter 13001 | Total: 12.3909 | Shared: 2.1564 | rgb: 1.8043 | pose: 3.0579 | depth: 3.2377 | ir: 2.1346
Iter 13011 | Total: 10.2232 | Shared: 1.4694 | rgb: 1.9046 | pose: 3.5279 | depth: 1.9049 | ir: 1.4165
Iter 13021 | Total: 8.6484 | Shared: 1.4147 | rgb: 1.3234 | pose: 2.0411 | depth: 2.6737 | ir: 1.1955
Iter 13031 | Total: 10.5091 | Shared: 3.2358 | rgb: 0.9987 | pose: 2.2799 | depth: 3.1446 | ir: 0.8502
Iter 13041 | Total: 8.0445 | Shared: 1.7949 | rgb: 1.0580 | pose: 1.9597 | depth: 1.9479 | ir: 1.2840
Iter 13051 | Total: 11.5005 | Shared: 2.2544 | rgb: 1.8260 | pose: 2.3866 | depth: 2.8121 | ir: 2.2214
Iter 13061 | Total: 9.9416 | Shared: 1.9454 | rgb: 1.1139 | pose: 2.8002 | depth: 3.4836 | ir: 0.5984
Iter 13071 | Total: 12.3773 | Shared: 1.5358 | rgb: 1.8413 | pose: 4.1519 | depth: 3.6985 | ir: 1.1498
Iter 13081 | Total: 12.2545 | Shared: 1.8304 | rgb: 1.8714 | pose: 2.6205 | depth: 4.1110 | ir: 1.8212
Iter 13091 | Total: 10.4078 | Shared: 2.4590 | rgb: 1.4636 | pose: 1.9527 | depth: 3.2327 | ir: 1.2999
Iter 13101 | Total: 12.9225 | Shared: 2.4760 | rgb: 2.0462 | pose: 3.5492 | depth: 3.1294 | ir: 1.7216
Iter 13111 | Total: 13.9410 | Shared: 2.5227 | rgb: 2.4781 | pose: 2.4714 | depth: 3.3184 | ir: 3.1503
Iter 13121 | Total: 6.2451 | Shared: 1.2371 | rgb: 1.0691 | pose: 1.8076 | depth: 1.4066 | ir: 0.7247
Iter 13131 | Total: 10.1827 | Shared: 2.1800 | rgb: 1.5369 | pose: 1.8833 | depth: 3.1213 | ir: 1.4613
Iter 13141 | Total: 9.3999 | Shared: 1.9710 | rgb: 0.7537 | pose: 2.9880 | depth: 3.1858 | ir: 0.5015
Iter 13151 | Total: 12.5651 | Shared: 2.8695 | rgb: 2.4491 | pose: 1.8798 | depth: 3.1251 | ir: 2.2415
Iter 13161 | Total: 12.1808 | Shared: 2.6537 | rgb: 2.3516 | pose: 2.4186 | depth: 3.1758 | ir: 1.5811
Iter 13171 | Total: 13.6384 | Shared: 2.4773 | rgb: 3.1798 | pose: 1.9442 | depth: 3.7172 | ir: 2.3199
Iter 13181 | Total: 12.3260 | Shared: 2.4102 | rgb: 2.4892 | pose: 2.3121 | depth: 3.3465 | ir: 1.7680
Iter 13191 | Total: 12.3100 | Shared: 2.3396 | rgb: 2.5288 | pose: 2.2665 | depth: 3.5848 | ir: 1.5902
Iter 13201 | Total: 12.4517 | Shared: 2.8979 | rgb: 1.4677 | pose: 4.1042 | depth: 2.3965 | ir: 1.5855
Iter 13211 | Total: 10.9715 | Shared: 1.5638 | rgb: 1.6548 | pose: 3.0508 | depth: 2.5799 | ir: 2.1222
Iter 13221 | Total: 11.2471 | Shared: 1.4736 | rgb: 2.0475 | pose: 2.6252 | depth: 3.0987 | ir: 2.0021
Iter 13231 | Total: 13.6653 | Shared: 3.0892 | rgb: 2.2475 | pose: 3.3450 | depth: 2.6211 | ir: 2.3624
Iter 13241 | Total: 9.2625 | Shared: 1.2232 | rgb: 0.7535 | pose: 2.5487 | depth: 2.7745 | ir: 1.9625
Iter 13251 | Total: 12.1810 | Shared: 2.5516 | rgb: 2.0790 | pose: 3.2186 | depth: 2.8634 | ir: 1.4684
Iter 13261 | Total: 7.5653 | Shared: 1.7056 | rgb: 1.4363 | pose: 1.5612 | depth: 2.1580 | ir: 0.7041
Iter 13271 | Total: 13.0494 | Shared: 3.5641 | rgb: 1.9073 | pose: 2.6209 | depth: 3.4939 | ir: 1.4632
Iter 13281 | Total: 13.8662 | Shared: 2.7171 | rgb: 2.0971 | pose: 3.8011 | depth: 3.8608 | ir: 1.3901
Iter 13291 | Total: 11.1950 | Shared: 2.2479 | rgb: 1.2699 | pose: 4.3354 | depth: 2.5182 | ir: 0.8235
Iter 13301 | Total: 12.2995 | Shared: 1.9370 | rgb: 1.6196 | pose: 3.9330 | depth: 3.7076 | ir: 1.1022
Iter 13311 | Total: 15.6916 | Shared: 2.5526 | rgb: 1.9929 | pose: 4.5011 | depth: 4.3197 | ir: 2.3253
Iter 13321 | Total: 14.8289 | Shared: 3.1952 | rgb: 1.6536 | pose: 4.0930 | depth: 3.6714 | ir: 2.2156
Iter 13331 | Total: 11.2232 | Shared: 2.2946 | rgb: 1.8142 | pose: 2.0892 | depth: 2.8507 | ir: 2.1746
Iter 13341 | Total: 12.7119 | Shared: 1.9065 | rgb: 1.9206 | pose: 3.0751 | depth: 3.3564 | ir: 2.4533
